"ID";"Geslacht";"Migratieachtergrond";"Postcode";"Perioden";"Bevolking_1"
"31569";"T001038";"T001040";"PC4327  ";"2019JJ00";"     265"
"31591";"T001038";"T001040";"PC4328  ";"2019JJ00";"    4220"
"31613";"T001038";"T001040";"PC4331  ";"2019JJ00";"    6425"
"31635";"T001038";"T001040";"PC4332  ";"2019JJ00";"    4080"
"31657";"T001038";"T001040";"PC4333  ";"2019JJ00";"    5325"
"31679";"T001038";"T001040";"PC4334  ";"2019JJ00";"    3145"
"31701";"T001038";"T001040";"PC4335  ";"2019JJ00";"    7080"
"31723";"T001038";"T001040";"PC4336  ";"2019JJ00";"    7100"
"31745";"T001038";"T001040";"PC4337  ";"2019JJ00";"    8650"
"31767";"T001038";"T001040";"PC4338  ";"2019JJ00";"      70"
"31789";"T001038";"T001040";"PC4339  ";"2019JJ00";"    1350"
"31811";"T001038";"T001040";"PC4341  ";"2019JJ00";"    5320"
"31833";"T001038";"T001040";"PC4351  ";"2019JJ00";"    1640"
"31855";"T001038";"T001040";"PC4352  ";"2019JJ00";"     465"
"31877";"T001038";"T001040";"PC4353  ";"2019JJ00";"    1825"
"31899";"T001038";"T001040";"PC4354  ";"2019JJ00";"    1070"
"31921";"T001038";"T001040";"PC4356  ";"2019JJ00";"    2495"
"31943";"T001038";"T001040";"PC4357  ";"2019JJ00";"    1495"
"31965";"T001038";"T001040";"PC4361  ";"2019JJ00";"    2595"
"31987";"T001038";"T001040";"PC4363  ";"2019JJ00";"    1520"
"32009";"T001038";"T001040";"PC4364  ";"2019JJ00";"    1415"
"32031";"T001038";"T001040";"PC4365  ";"2019JJ00";"    1475"
"32053";"T001038";"T001040";"PC4371  ";"2019JJ00";"    3335"
"32075";"T001038";"T001040";"PC4373  ";"2019JJ00";"     860"
"32097";"T001038";"T001040";"PC4374  ";"2019JJ00";"    1640"
"32119";"T001038";"T001040";"PC4381  ";"2019JJ00";"    7190"
"32141";"T001038";"T001040";"PC4382  ";"2019JJ00";"    8290"
"32163";"T001038";"T001040";"PC4383  ";"2019JJ00";"    3140"
"32185";"T001038";"T001040";"PC4384  ";"2019JJ00";"    5535"
"32207";"T001038";"T001040";"PC4385  ";"2019JJ00";"    5340"
"32229";"T001038";"T001040";"PC4386  ";"2019JJ00";"    3605"
"32251";"T001038";"T001040";"PC4387  ";"2019JJ00";"     530"
"32273";"T001038";"T001040";"PC4388  ";"2019JJ00";"   10225"
"32295";"T001038";"T001040";"PC4389  ";"2019JJ00";"     515"
"32317";"T001038";"T001040";"PC4401  ";"2019JJ00";"    6935"
"32339";"T001038";"T001040";"PC4411  ";"2019JJ00";"    3185"
"32361";"T001038";"T001040";"PC4413  ";"2019JJ00";"    4330"
"32383";"T001038";"T001040";"PC4414  ";"2019JJ00";"    1420"
"32405";"T001038";"T001040";"PC4415  ";"2019JJ00";"     605"
"32427";"T001038";"T001040";"PC4416  ";"2019JJ00";"    4495"
"32449";"T001038";"T001040";"PC4417  ";"2019JJ00";"    1710"
"32471";"T001038";"T001040";"PC4421  ";"2019JJ00";"    9265"
"32493";"T001038";"T001040";"PC4423  ";"2019JJ00";"     475"
"32515";"T001038";"T001040";"PC4424  ";"2019JJ00";"    3020"
"32537";"T001038";"T001040";"PC4431  ";"2019JJ00";"    4670"
"32559";"T001038";"T001040";"PC4433  ";"2019JJ00";"     715"
"32581";"T001038";"T001040";"PC4434  ";"2019JJ00";"     950"
"32603";"T001038";"T001040";"PC4435  ";"2019JJ00";"     620"
"32625";"T001038";"T001040";"PC4436  ";"2019JJ00";"     710"
"32647";"T001038";"T001040";"PC4437  ";"2019JJ00";"     370"
"32669";"T001038";"T001040";"PC4438  ";"2019JJ00";"     570"
"32691";"T001038";"T001040";"PC4441  ";"2019JJ00";"    1180"
"32713";"T001038";"T001040";"PC4443  ";"2019JJ00";"     630"
"32735";"T001038";"T001040";"PC4444  ";"2019JJ00";"     530"
"32757";"T001038";"T001040";"PC4451  ";"2019JJ00";"    5525"
"32779";"T001038";"T001040";"PC4453  ";"2019JJ00";"    1955"
"32801";"T001038";"T001040";"PC4454  ";"2019JJ00";"    1425"
"32823";"T001038";"T001040";"PC4455  ";"2019JJ00";"    1220"
"32845";"T001038";"T001040";"PC4456  ";"2019JJ00";"    1730"
"32867";"T001038";"T001040";"PC4458  ";"2019JJ00";"    1625"
"32889";"T001038";"T001040";"PC4461  ";"2019JJ00";"   11235"
"32911";"T001038";"T001040";"PC4462  ";"2019JJ00";"    6650"
"32933";"T001038";"T001040";"PC4463  ";"2019JJ00";"    6880"
"32955";"T001038";"T001040";"PC4464  ";"2019JJ00";"    2305"
"32977";"T001038";"T001040";"PC4465  ";"2019JJ00";"     890"
"32999";"T001038";"T001040";"PC4471  ";"2019JJ00";"    2240"
"33021";"T001038";"T001040";"PC4472  ";"2019JJ00";"    1150"
"33043";"T001038";"T001040";"PC4474  ";"2019JJ00";"     535"
"33065";"T001038";"T001040";"PC4475  ";"2019JJ00";"     810"
"33087";"T001038";"T001040";"PC4481  ";"2019JJ00";"    3330"
"33109";"T001038";"T001040";"PC4482  ";"2019JJ00";"      25"
"33131";"T001038";"T001040";"PC4484  ";"2019JJ00";"    1825"
"33153";"T001038";"T001040";"PC4485  ";"2019JJ00";"     440"
"33175";"T001038";"T001040";"PC4486  ";"2019JJ00";"    1575"
"33197";"T001038";"T001040";"PC4491  ";"2019JJ00";"    1115"
"33219";"T001038";"T001040";"PC4493  ";"2019JJ00";"    2020"
"33241";"T001038";"T001040";"PC4494  ";"2019JJ00";"     335"
"33263";"T001038";"T001040";"PC4501  ";"2019JJ00";"    4635"
"33285";"T001038";"T001040";"PC4503  ";"2019JJ00";"    1030"
"33307";"T001038";"T001040";"PC4504  ";"2019JJ00";"     410"
"33329";"T001038";"T001040";"PC4505  ";"2019JJ00";"     545"
"33351";"T001038";"T001040";"PC4506  ";"2019JJ00";"     730"
"33373";"T001038";"T001040";"PC4507  ";"2019JJ00";"    1450"
"33395";"T001038";"T001040";"PC4508  ";"2019JJ00";"     535"
"33417";"T001038";"T001040";"PC4511  ";"2019JJ00";"    4600"
"33439";"T001038";"T001040";"PC4513  ";"2019JJ00";"     720"
"33461";"T001038";"T001040";"PC4515  ";"2019JJ00";"    2295"
"33483";"T001038";"T001040";"PC4521  ";"2019JJ00";"    1555"
"33505";"T001038";"T001040";"PC4522  ";"2019JJ00";"     200"
"33527";"T001038";"T001040";"PC4524  ";"2019JJ00";"    2340"
"33549";"T001038";"T001040";"PC4525  ";"2019JJ00";"     310"
"33571";"T001038";"T001040";"PC4527  ";"2019JJ00";"    2345"
"33593";"T001038";"T001040";"PC4528  ";"2019JJ00";"     335"
"33615";"T001038";"T001040";"PC4529  ";"2019JJ00";"     910"
"33637";"T001038";"T001040";"PC4531  ";"2019JJ00";"    2525"
"33659";"T001038";"T001040";"PC4532  ";"2019JJ00";"    7110"
"33681";"T001038";"T001040";"PC4533  ";"2019JJ00";"    3705"
"33703";"T001038";"T001040";"PC4535  ";"2019JJ00";"    4700"
"33725";"T001038";"T001040";"PC4536  ";"2019JJ00";"    3200"
"33747";"T001038";"T001040";"PC4537  ";"2019JJ00";"    3970"
"33769";"T001038";"T001040";"PC4538  ";"2019JJ00";"     285"
"33791";"T001038";"T001040";"PC4539  ";"2019JJ00";"     190"
"33813";"T001038";"T001040";"PC4541  ";"2019JJ00";"    2270"
"33835";"T001038";"T001040";"PC4542  ";"2019JJ00";"    2935"
"33857";"T001038";"T001040";"PC4543  ";"2019JJ00";"    2825"
"33879";"T001038";"T001040";"PC4551  ";"2019JJ00";"    3910"
"33901";"T001038";"T001040";"PC4553  ";"2019JJ00";"    2060"
"33923";"T001038";"T001040";"PC4554  ";"2019JJ00";"    1890"
"33945";"T001038";"T001040";"PC4561  ";"2019JJ00";"    9880"
"33967";"T001038";"T001040";"PC4562  ";"2019JJ00";"    1145"
"33989";"T001038";"T001040";"PC4564  ";"2019JJ00";"    3140"
"34011";"T001038";"T001040";"PC4565  ";"2019JJ00";"     365"
"34033";"T001038";"T001040";"PC4566  ";"2019JJ00";"    1095"
"34055";"T001038";"T001040";"PC4567  ";"2019JJ00";"    2365"
"34077";"T001038";"T001040";"PC4568  ";"2019JJ00";"     975"
"34099";"T001038";"T001040";"PC4569  ";"2019JJ00";"     955"
"34121";"T001038";"T001040";"PC4571  ";"2019JJ00";"    7795"
"34143";"T001038";"T001040";"PC4574  ";"2019JJ00";"     900"
"34165";"T001038";"T001040";"PC4575  ";"2019JJ00";"     245"
"34187";"T001038";"T001040";"PC4576  ";"2019JJ00";"    2510"
"34209";"T001038";"T001040";"PC4581  ";"2019JJ00";"    1850"
"34231";"T001038";"T001040";"PC4583  ";"2019JJ00";"     455"
"34253";"T001038";"T001040";"PC4584  ";"2019JJ00";"     210"
"34275";"T001038";"T001040";"PC4585  ";"2019JJ00";"     725"
"34297";"T001038";"T001040";"PC4586  ";"2019JJ00";"     560"
"34319";"T001038";"T001040";"PC4587  ";"2019JJ00";"    3155"
"34341";"T001038";"T001040";"PC4588  ";"2019JJ00";"     350"
"34363";"T001038";"T001040";"PC4589  ";"2019JJ00";"     305"
"34385";"T001038";"T001040";"PC4611  ";"2019JJ00";"    8725"
"34407";"T001038";"T001040";"PC4612  ";"2019JJ00";"     220"
"34429";"T001038";"T001040";"PC4613  ";"2019JJ00";"    3830"
"34451";"T001038";"T001040";"PC4614  ";"2019JJ00";"    7110"
"34473";"T001038";"T001040";"PC4615  ";"2019JJ00";"    5445"
"34495";"T001038";"T001040";"PC4616  ";"2019JJ00";"     585"
"34517";"T001038";"T001040";"PC4617  ";"2019JJ00";"    7555"
"34539";"T001038";"T001040";"PC4621  ";"2019JJ00";"    4675"
"34561";"T001038";"T001040";"PC4622  ";"2019JJ00";"     465"
"34583";"T001038";"T001040";"PC4623  ";"2019JJ00";"    4045"
"34605";"T001038";"T001040";"PC4624  ";"2019JJ00";"    6455"
"34627";"T001038";"T001040";"PC4625  ";"2019JJ00";"    3340"
"34649";"T001038";"T001040";"PC4631  ";"2019JJ00";"    9380"
"34671";"T001038";"T001040";"PC4634  ";"2019JJ00";"    1470"
"34693";"T001038";"T001040";"PC4635  ";"2019JJ00";"    2130"
"34715";"T001038";"T001040";"PC4641  ";"2019JJ00";"    5145"
"34737";"T001038";"T001040";"PC4645  ";"2019JJ00";"    3740"
"34759";"T001038";"T001040";"PC4651  ";"2019JJ00";"   13695"
"34781";"T001038";"T001040";"PC4652  ";"2019JJ00";"     340"
"34803";"T001038";"T001040";"PC4655  ";"2019JJ00";"     745"
"34825";"T001038";"T001040";"PC4661  ";"2019JJ00";"   12450"
"34847";"T001038";"T001040";"PC4664  ";"2019JJ00";"    1905"
"34869";"T001038";"T001040";"PC4671  ";"2019JJ00";"    5640"
"34891";"T001038";"T001040";"PC4675  ";"2019JJ00";"    2635"
"34913";"T001038";"T001040";"PC4681  ";"2019JJ00";"    2315"
"34935";"T001038";"T001040";"PC4691  ";"2019JJ00";"    8005"
"34957";"T001038";"T001040";"PC4693  ";"2019JJ00";"    1670"
"34979";"T001038";"T001040";"PC4694  ";"2019JJ00";"    1870"
"35001";"T001038";"T001040";"PC4695  ";"2019JJ00";"    3480"
"35023";"T001038";"T001040";"PC4696  ";"2019JJ00";"    1705"
"35045";"T001038";"T001040";"PC4697  ";"2019JJ00";"    3700"
"35067";"T001038";"T001040";"PC4698  ";"2019JJ00";"    2715"
"35089";"T001038";"T001040";"PC4701  ";"2019JJ00";"    6180"
"35111";"T001038";"T001040";"PC4702  ";"2019JJ00";"   13150"
"35133";"T001038";"T001040";"PC4703  ";"2019JJ00";"    7360"
"35155";"T001038";"T001040";"PC4704  ";"2019JJ00";"      85"
"35177";"T001038";"T001040";"PC4705  ";"2019JJ00";"     335"
"35199";"T001038";"T001040";"PC4706  ";"2019JJ00";"   11355"
"35221";"T001038";"T001040";"PC4707  ";"2019JJ00";"   16225"
"35243";"T001038";"T001040";"PC4708  ";"2019JJ00";"   12340"
"35265";"T001038";"T001040";"PC4709  ";"2019JJ00";"    1665"
"35287";"T001038";"T001040";"PC4711  ";"2019JJ00";"    9050"
"35309";"T001038";"T001040";"PC4714  ";"2019JJ00";"    5105"
"35331";"T001038";"T001040";"PC4715  ";"2019JJ00";"    4800"
"35353";"T001038";"T001040";"PC4721  ";"2019JJ00";"    1370"
"35375";"T001038";"T001040";"PC4722  ";"2019JJ00";"     220"
"35397";"T001038";"T001040";"PC4724  ";"2019JJ00";"    4735"
"35419";"T001038";"T001040";"PC4725  ";"2019JJ00";"    1195"
"35441";"T001038";"T001040";"PC4726  ";"2019JJ00";"    1780"
"35463";"T001038";"T001040";"PC4727  ";"2019JJ00";"     625"
"35485";"T001038";"T001040";"PC4731  ";"2019JJ00";"   12485"
"35507";"T001038";"T001040";"PC4735  ";"2019JJ00";"    2025"
"35529";"T001038";"T001040";"PC4741  ";"2019JJ00";"    6955"
"35551";"T001038";"T001040";"PC4744  ";"2019JJ00";"    2430"
"35573";"T001038";"T001040";"PC4751  ";"2019JJ00";"    7135"
"35595";"T001038";"T001040";"PC4754  ";"2019JJ00";"    1190"
"35617";"T001038";"T001040";"PC4756  ";"2019JJ00";"    2285"
"35639";"T001038";"T001040";"PC4758  ";"2019JJ00";"    2240"
"35661";"T001038";"T001040";"PC4759  ";"2019JJ00";"    1070"
"35683";"T001038";"T001040";"PC4761  ";"2019JJ00";"   13315"
"35705";"T001038";"T001040";"PC4762  ";"2019JJ00";"    1005"
"35727";"T001038";"T001040";"PC4765  ";"2019JJ00";"    1610"
"35749";"T001038";"T001040";"PC4766  ";"2019JJ00";"      25"
"35771";"T001038";"T001040";"PC4771  ";"2019JJ00";"     615"
"35793";"T001038";"T001040";"PC4772  ";"2019JJ00";"     260"
"35815";"T001038";"T001040";"PC4781  ";"2019JJ00";"     545"
"35837";"T001038";"T001040";"PC4782  ";"2019JJ00";"     545"
"35859";"T001038";"T001040";"PC4791  ";"2019JJ00";"    5885"
"35881";"T001038";"T001040";"PC4793  ";"2019JJ00";"    5505"
"35903";"T001038";"T001040";"PC4794  ";"2019JJ00";"     930"
"35925";"T001038";"T001040";"PC4796  ";"2019JJ00";"     275"
"35947";"T001038";"T001040";"PC4797  ";"2019JJ00";"    3155"
"35969";"T001038";"T001040";"PC4811  ";"2019JJ00";"   16960"
"35991";"T001038";"T001040";"PC4812  ";"2019JJ00";"   10380"
"36013";"T001038";"T001040";"PC4813  ";"2019JJ00";"    8345"
"36035";"T001038";"T001040";"PC4814  ";"2019JJ00";"   11445"
"36057";"T001038";"T001040";"PC4815  ";"2019JJ00";"    4290"
"36079";"T001038";"T001040";"PC4816  ";"2019JJ00";"    4545"
"36101";"T001038";"T001040";"PC4817  ";"2019JJ00";"   15370"
"36123";"T001038";"T001040";"PC4818  ";"2019JJ00";"    9055"
"36145";"T001038";"T001040";"PC4819  ";"2019JJ00";"    3655"
"36167";"T001038";"T001040";"PC4822  ";"2019JJ00";"    8090"
"36189";"T001038";"T001040";"PC4823  ";"2019JJ00";"    8985"
"36211";"T001038";"T001040";"PC4824  ";"2019JJ00";"    9010"
"36233";"T001038";"T001040";"PC4825  ";"2019JJ00";"     105"
"36255";"T001038";"T001040";"PC4826  ";"2019JJ00";"    9360"
"36277";"T001038";"T001040";"PC4827  ";"2019JJ00";"    7795"
"36299";"T001038";"T001040";"PC4834  ";"2019JJ00";"   11950"
"36321";"T001038";"T001040";"PC4835  ";"2019JJ00";"    6790"
"36343";"T001038";"T001040";"PC4836  ";"2019JJ00";"     615"
"36365";"T001038";"T001040";"PC4837  ";"2019JJ00";"    2265"
"36387";"T001038";"T001040";"PC4838  ";"2019JJ00";"    1155"
"36409";"T001038";"T001040";"PC4839  ";"2019JJ00";"     370"
"36431";"T001038";"T001040";"PC4841  ";"2019JJ00";"   11850"
"36453";"T001038";"T001040";"PC4844  ";"2019JJ00";"    6260"
"36475";"T001038";"T001040";"PC4845  ";"2019JJ00";"    2200"
"36497";"T001038";"T001040";"PC4847  ";"2019JJ00";"    8065"
"36519";"T001038";"T001040";"PC4849  ";"2019JJ00";"    2900"
"36541";"T001038";"T001040";"PC4851  ";"2019JJ00";"    5015"
"36563";"T001038";"T001040";"PC4854  ";"2019JJ00";"    8345"
"36585";"T001038";"T001040";"PC4855  ";"2019JJ00";"    1060"
"36607";"T001038";"T001040";"PC4856  ";"2019JJ00";"     345"
"36629";"T001038";"T001040";"PC4858  ";"2019JJ00";"     325"
"36651";"T001038";"T001040";"PC4859  ";"2019JJ00";"      45"
"36673";"T001038";"T001040";"PC4861  ";"2019JJ00";"    4175"
"36695";"T001038";"T001040";"PC4871  ";"2019JJ00";"   17015"
"36717";"T001038";"T001040";"PC4872  ";"2019JJ00";"    8795"
"36739";"T001038";"T001040";"PC4873  ";"2019JJ00";"    6100"
"36761";"T001038";"T001040";"PC4874  ";"2019JJ00";"    2975"
"36783";"T001038";"T001040";"PC4875  ";"2019JJ00";"    1830"
"36805";"T001038";"T001040";"PC4876  ";"2019JJ00";"    6840"
"36827";"T001038";"T001040";"PC4877  ";"2019JJ00";"      35"
"36849";"T001038";"T001040";"PC4878  ";"2019JJ00";"       5"
"36871";"T001038";"T001040";"PC4879  ";"2019JJ00";"     180"
"36893";"T001038";"T001040";"PC4881  ";"2019JJ00";"    8080"
"36915";"T001038";"T001040";"PC4882  ";"2019JJ00";"    2425"
"36937";"T001038";"T001040";"PC4884  ";"2019JJ00";"    2950"
"36959";"T001038";"T001040";"PC4885  ";"2019JJ00";"    1690"
"36981";"T001038";"T001040";"PC4891  ";"2019JJ00";"    6465"
"37003";"T001038";"T001040";"PC4901  ";"2019JJ00";"   10625"
"37025";"T001038";"T001040";"PC4902  ";"2019JJ00";"    8740"
"37047";"T001038";"T001040";"PC4903  ";"2019JJ00";"     365"
"37069";"T001038";"T001040";"PC4904  ";"2019JJ00";"   12060"
"37091";"T001038";"T001040";"PC4905  ";"2019JJ00";"     855"
"37113";"T001038";"T001040";"PC4906  ";"2019JJ00";"    3980"
"37135";"T001038";"T001040";"PC4907  ";"2019JJ00";"   10335"
"37157";"T001038";"T001040";"PC4908  ";"2019JJ00";"    3215"
"37179";"T001038";"T001040";"PC4909  ";"2019JJ00";"    1255"
"37201";"T001038";"T001040";"PC4911  ";"2019JJ00";"    1290"
"37223";"T001038";"T001040";"PC4921  ";"2019JJ00";"   12370"
"37245";"T001038";"T001040";"PC4924  ";"2019JJ00";"     550"
"37267";"T001038";"T001040";"PC4926  ";"2019JJ00";"    4035"
"37289";"T001038";"T001040";"PC4927  ";"2019JJ00";"    1715"
"37311";"T001038";"T001040";"PC4931  ";"2019JJ00";"    6900"
"37333";"T001038";"T001040";"PC4941  ";"2019JJ00";"    8845"
"37355";"T001038";"T001040";"PC4942  ";"2019JJ00";"    3725"
"37377";"T001038";"T001040";"PC4944  ";"2019JJ00";"    2045"
"37399";"T001038";"T001040";"PC5011  ";"2019JJ00";"   11930"
"37421";"T001038";"T001040";"PC5012  ";"2019JJ00";"    4600"
"37443";"T001038";"T001040";"PC5013  ";"2019JJ00";"     740"
"37465";"T001038";"T001040";"PC5014  ";"2019JJ00";"   11950"
"37487";"T001038";"T001040";"PC5015  ";"2019JJ00";"     695"
"37509";"T001038";"T001040";"PC5017  ";"2019JJ00";"    5695"
"37531";"T001038";"T001040";"PC5018  ";"2019JJ00";"    3610"
"37553";"T001038";"T001040";"PC5021  ";"2019JJ00";"   12265"
"37575";"T001038";"T001040";"PC5022  ";"2019JJ00";"    8170"
"37597";"T001038";"T001040";"PC5025  ";"2019JJ00";"   12700"
"37619";"T001038";"T001040";"PC5026  ";"2019JJ00";"     575"
"37641";"T001038";"T001040";"PC5032  ";"2019JJ00";"    6235"
"37663";"T001038";"T001040";"PC5035  ";"2019JJ00";"    7135"
"37685";"T001038";"T001040";"PC5036  ";"2019JJ00";"    8145"
"37707";"T001038";"T001040";"PC5037  ";"2019JJ00";"   10145"
"37729";"T001038";"T001040";"PC5038  ";"2019JJ00";"   14785"
"37751";"T001038";"T001040";"PC5041  ";"2019JJ00";"    9410"
"37773";"T001038";"T001040";"PC5042  ";"2019JJ00";"   12350"
"37795";"T001038";"T001040";"PC5043  ";"2019JJ00";"    9410"
"37817";"T001038";"T001040";"PC5044  ";"2019JJ00";"    8175"
"37839";"T001038";"T001040";"PC5045  ";"2019JJ00";"   18655"
"37861";"T001038";"T001040";"PC5046  ";"2019JJ00";"   12200"
"37883";"T001038";"T001040";"PC5047  ";"2019JJ00";"     150"
"37905";"T001038";"T001040";"PC5048  ";"2019JJ00";"      50"
"37927";"T001038";"T001040";"PC5049  ";"2019JJ00";"    7355"
"37949";"T001038";"T001040";"PC5051  ";"2019JJ00";"   14515"
"37971";"T001038";"T001040";"PC5052  ";"2019JJ00";"    4355"
"37993";"T001038";"T001040";"PC5053  ";"2019JJ00";"    2055"
"38015";"T001038";"T001040";"PC5056  ";"2019JJ00";"   11390"
"38037";"T001038";"T001040";"PC5057  ";"2019JJ00";"     755"
"38059";"T001038";"T001040";"PC5059  ";"2019JJ00";"     305"
"38081";"T001038";"T001040";"PC5061  ";"2019JJ00";"   12275"
"38103";"T001038";"T001040";"PC5062  ";"2019JJ00";"    6035"
"38125";"T001038";"T001040";"PC5063  ";"2019JJ00";"    1530"
"38147";"T001038";"T001040";"PC5066  ";"2019JJ00";"    6000"
"38169";"T001038";"T001040";"PC5071  ";"2019JJ00";"    7980"
"38191";"T001038";"T001040";"PC5074  ";"2019JJ00";"    1425"
"38213";"T001038";"T001040";"PC5076  ";"2019JJ00";"    5805"
"38235";"T001038";"T001040";"PC5081  ";"2019JJ00";"    8610"
"38257";"T001038";"T001040";"PC5084  ";"2019JJ00";"     960"
"38279";"T001038";"T001040";"PC5085  ";"2019JJ00";"    1235"
"38301";"T001038";"T001040";"PC5087  ";"2019JJ00";"    3680"
"38323";"T001038";"T001040";"PC5089  ";"2019JJ00";"     835"
"38345";"T001038";"T001040";"PC5091  ";"2019JJ00";"    5825"
"38367";"T001038";"T001040";"PC5094  ";"2019JJ00";"    1850"
"38389";"T001038";"T001040";"PC5095  ";"2019JJ00";"    1785"
"38411";"T001038";"T001040";"PC5096  ";"2019JJ00";"     810"
"38433";"T001038";"T001040";"PC5101  ";"2019JJ00";"    3710"
"38455";"T001038";"T001040";"PC5102  ";"2019JJ00";"    5995"
"38477";"T001038";"T001040";"PC5103  ";"2019JJ00";"    6660"
"38499";"T001038";"T001040";"PC5104  ";"2019JJ00";"    5910"
"38521";"T001038";"T001040";"PC5105  ";"2019JJ00";"     385"
"38543";"T001038";"T001040";"PC5106  ";"2019JJ00";"    1060"
"38565";"T001038";"T001040";"PC5107  ";"2019JJ00";"      45"
"38587";"T001038";"T001040";"PC5109  ";"2019JJ00";"    2280"
"38609";"T001038";"T001040";"PC5111  ";"2019JJ00";"    5665"
"38631";"T001038";"T001040";"PC5113  ";"2019JJ00";"    1050"
"38653";"T001038";"T001040";"PC5114  ";"2019JJ00";"     135"
"38675";"T001038";"T001040";"PC5121  ";"2019JJ00";"   12435"
"38697";"T001038";"T001040";"PC5122  ";"2019JJ00";"    4375"
"38719";"T001038";"T001040";"PC5124  ";"2019JJ00";"    1285"
"38741";"T001038";"T001040";"PC5125  ";"2019JJ00";"     420"
"38763";"T001038";"T001040";"PC5126  ";"2019JJ00";"    7920"
"38785";"T001038";"T001040";"PC5131  ";"2019JJ00";"    4195"
"38807";"T001038";"T001040";"PC5133  ";"2019JJ00";"    2870"
"38829";"T001038";"T001040";"PC5141  ";"2019JJ00";"    6070"
"38851";"T001038";"T001040";"PC5142  ";"2019JJ00";"    9985"
"38873";"T001038";"T001040";"PC5143  ";"2019JJ00";"    4615"
"38895";"T001038";"T001040";"PC5144  ";"2019JJ00";"    8965"
"38917";"T001038";"T001040";"PC5145  ";"2019JJ00";"      90"
"38939";"T001038";"T001040";"PC5146  ";"2019JJ00";"    3735"
